GEOID,NAME,variable,estimate,moe
04021001305,Census Tract 13.05; Pinal County; Arizona,total_occ,2364,273
04021001305,Census Tract 13.05; Pinal County; Arizona,renter,609,260
04025002001,Census Tract 20.01; Yavapai County; Arizona,pop_total,5900,473
04025002001,Census Tract 20.01; Yavapai County; Arizona,total_pop_r,5900,473
04025002001,Census Tract 20.01; Yavapai County; Arizona,white_nh,4365,603
04025002001,Census Tract 20.01; Yavapai County; Arizona,hispanic,1229,364
04025002001,Census Tract 20.01; Yavapai County; Arizona,total_occ,2854,326
04025002001,Census Tract 20.01; Yavapai County; Arizona,renter,1799,342
04027000302,Census Tract 3.02; Yuma County; Arizona,pop_total,3233,671
04027000302,Census Tract 3.02; Yuma County; Arizona,total_pop_r,3233,671
04027000302,Census Tract 3.02; Yuma County; Arizona,white_nh,309,180
04027000302,Census Tract 3.02; Yuma County; Arizona,hispanic,2860,622
04027000302,Census Tract 3.02; Yuma County; Arizona,total_occ,1343,314
04027000302,Census Tract 3.02; Yuma County; Arizona,renter,783,315
04003000400,Census Tract 4; Cochise County; Arizona,pop_total,1938,235
04003000400,Census Tract 4; Cochise County; Arizona,total_pop_r,1938,235
04003000400,Census Tract 4; Cochise County; Arizona,white_nh,1642,238
04003000400,Census Tract 4; Cochise County; Arizona,hispanic,198,99
04003000400,Census Tract 4; Cochise County; Arizona,total_occ,951,98
04003000400,Census Tract 4; Cochise County; Arizona,renter,217,61
04015950703,Census Tract 9507.03; Mohave County; Arizona,pop_total,4278,591
04015950703,Census Tract 9507.03; Mohave County; Arizona,total_pop_r,4278,591
04015950703,Census Tract 9507.03; Mohave County; Arizona,white_nh,2606,446
04015950703,Census Tract 9507.03; Mohave County; Arizona,hispanic,1165,581
04015950703,Census Tract 9507.03; Mohave County; Arizona,total_occ,1685,153
04015950703,Census Tract 9507.03; Mohave County; Arizona,renter,425,144
04015951601,Census Tract 9516.01; Mohave County; Arizona,pop_total,4034,536
04015951601,Census Tract 9516.01; Mohave County; Arizona,total_pop_r,4034,536
04015951601,Census Tract 9516.01; Mohave County; Arizona,white_nh,2641,529
04015951601,Census Tract 9516.01; Mohave County; Arizona,hispanic,1059,404
04015951601,Census Tract 9516.01; Mohave County; Arizona,total_occ,1713,184
04015951601,Census Tract 9516.01; Mohave County; Arizona,renter,674,206
04007940200,Census Tract 9402; Gila County; Arizona,pop_total,2241,472
04007940200,Census Tract 9402; Gila County; Arizona,total_pop_r,2241,472
04007940200,Census Tract 9402; Gila County; Arizona,white_nh,54,68
04007940200,Census Tract 9402; Gila County; Arizona,hispanic,30,50
04007940200,Census Tract 9402; Gila County; Arizona,total_occ,449,94
04007940200,Census Tract 9402; Gila County; Arizona,renter,152,68
04007001000,Census Tract 10; Gila County; Arizona,pop_total,4462,666
04007001000,Census Tract 10; Gila County; Arizona,total_pop_r,4462,666
04007001000,Census Tract 10; Gila County; Arizona,white_nh,2511,536
04007001000,Census Tract 10; Gila County; Arizona,hispanic,1547,348
04007001000,Census Tract 10; Gila County; Arizona,total_occ,1845,201
04007001000,Census Tract 10; Gila County; Arizona,renter,470,159
04007000200,Census Tract 2; Gila County; Arizona,pop_total,2328,426
04007000200,Census Tract 2; Gila County; Arizona,total_pop_r,2328,426
04007000200,Census Tract 2; Gila County; Arizona,white_nh,1912,412
04007000200,Census Tract 2; Gila County; Arizona,hispanic,322,177
04007000200,Census Tract 2; Gila County; Arizona,total_occ,1116,150
04007000200,Census Tract 2; Gila County; Arizona,renter,226,119
04009961600,Census Tract 9616; Graham County; Arizona,pop_total,2748,339
04009961600,Census Tract 9616; Graham County; Arizona,total_pop_r,2748,339
04009961600,Census Tract 9616; Graham County; Arizona,white_nh,1424,350
04009961600,Census Tract 9616; Graham County; Arizona,hispanic,853,124
04009961600,Census Tract 9616; Graham County; Arizona,total_occ,561,113
04009961600,Census Tract 9616; Graham County; Arizona,renter,118,33
04009961400,Census Tract 9614; Graham County; Arizona,pop_total,4927,523
04009961400,Census Tract 9614; Graham County; Arizona,total_pop_r,4927,523
04009961400,Census Tract 9614; Graham County; Arizona,white_nh,2458,411
04009961400,Census Tract 9614; Graham County; Arizona,hispanic,2284,390
04009961400,Census Tract 9614; Graham County; Arizona,total_occ,1723,256
04009961400,Census Tract 9614; Graham County; Arizona,renter,347,165
04013103305,Census Tract 1033.05; Maricopa County; Arizona,pop_total,3732,750
04013103305,Census Tract 1033.05; Maricopa County; Arizona,total_pop_r,3732,750
04013103305,Census Tract 1033.05; Maricopa County; Arizona,white_nh,714,199
04013103305,Census Tract 1033.05; Maricopa County; Arizona,hispanic,2902,786
04013103305,Census Tract 1033.05; Maricopa County; Arizona,total_occ,1208,216
04013103305,Census Tract 1033.05; Maricopa County; Arizona,renter,572,184
04013103212,Census Tract 1032.12; Maricopa County; Arizona,pop_total,4343,564
04013103212,Census Tract 1032.12; Maricopa County; Arizona,total_pop_r,4343,564
04013103212,Census Tract 1032.12; Maricopa County; Arizona,white_nh,3535,440
04013103212,Census Tract 1032.12; Maricopa County; Arizona,hispanic,500,218
04013103212,Census Tract 1032.12; Maricopa County; Arizona,total_occ,1539,165
04013103212,Census Tract 1032.12; Maricopa County; Arizona,renter,109,61
04013103207,Census Tract 1032.07; Maricopa County; Arizona,pop_total,2215,290
04013103207,Census Tract 1032.07; Maricopa County; Arizona,total_pop_r,2215,290
04013103207,Census Tract 1032.07; Maricopa County; Arizona,white_nh,1662,200
04013103207,Census Tract 1032.07; Maricopa County; Arizona,hispanic,195,102
04013103207,Census Tract 1032.07; Maricopa County; Arizona,total_occ,752,94
04013103207,Census Tract 1032.07; Maricopa County; Arizona,renter,38,22
04013217700,Census Tract 2177; Maricopa County; Arizona,pop_total,4495,711
04013217700,Census Tract 2177; Maricopa County; Arizona,total_pop_r,4495,711
04013217700,Census Tract 2177; Maricopa County; Arizona,white_nh,3484,483
04013217700,Census Tract 2177; Maricopa County; Arizona,hispanic,605,346
04013217700,Census Tract 2177; Maricopa County; Arizona,total_occ,2069,291
04013217700,Census Tract 2177; Maricopa County; Arizona,renter,577,190
04013114800,Census Tract 1148; Maricopa County; Arizona,pop_total,3031,549
04013114800,Census Tract 1148; Maricopa County; Arizona,total_pop_r,3031,549
04013114800,Census Tract 1148; Maricopa County; Arizona,white_nh,338,169
04013114800,Census Tract 1148; Maricopa County; Arizona,hispanic,2312,480
04013114800,Census Tract 1148; Maricopa County; Arizona,total_occ,823,113
04013114800,Census Tract 1148; Maricopa County; Arizona,renter,326,83
04013114500,Census Tract 1145; Maricopa County; Arizona,pop_total,3840,543
04013114500,Census Tract 1145; Maricopa County; Arizona,total_pop_r,3840,543
04013114500,Census Tract 1145; Maricopa County; Arizona,white_nh,251,148
04013114500,Census Tract 1145; Maricopa County; Arizona,hispanic,3436,552
04013114500,Census Tract 1145; Maricopa County; Arizona,total_occ,1333,183
04013114500,Census Tract 1145; Maricopa County; Arizona,renter,684,164
04013114401,Census Tract 1144.01; Maricopa County; Arizona,pop_total,1640,338
04013114401,Census Tract 1144.01; Maricopa County; Arizona,total_pop_r,1640,338
04013114401,Census Tract 1144.01; Maricopa County; Arizona,white_nh,87,49
04013114401,Census Tract 1144.01; Maricopa County; Arizona,hispanic,1496,343
04013114401,Census Tract 1144.01; Maricopa County; Arizona,total_occ,524,97
04013114401,Census Tract 1144.01; Maricopa County; Arizona,renter,116,60
04013114200,Census Tract 1142; Maricopa County; Arizona,pop_total,938,169
04013114200,Census Tract 1142; Maricopa County; Arizona,total_pop_r,938,169
04013114200,Census Tract 1142; Maricopa County; Arizona,white_nh,251,133
04013114200,Census Tract 1142; Maricopa County; Arizona,hispanic,503,176
04013114200,Census Tract 1142; Maricopa County; Arizona,total_occ,483,127
04013114200,Census Tract 1142; Maricopa County; Arizona,renter,273,62
04013093101,Census Tract 931.01; Maricopa County; Arizona,pop_total,5750,1213
04013093101,Census Tract 931.01; Maricopa County; Arizona,total_pop_r,5750,1213
04013093101,Census Tract 931.01; Maricopa County; Arizona,white_nh,783,282
04013093101,Census Tract 931.01; Maricopa County; Arizona,hispanic,4332,1251
04013093101,Census Tract 931.01; Maricopa County; Arizona,total_occ,1653,181
04013093101,Census Tract 931.01; Maricopa County; Arizona,renter,994,230
04013116204,Census Tract 1162.04; Maricopa County; Arizona,pop_total,4239,1071
04013116204,Census Tract 1162.04; Maricopa County; Arizona,total_pop_r,4239,1071
04013116204,Census Tract 1162.04; Maricopa County; Arizona,white_nh,665,211
04013116204,Census Tract 1162.04; Maricopa County; Arizona,hispanic,3283,1073
04013116204,Census Tract 1162.04; Maricopa County; Arizona,total_occ,1275,221
04013116204,Census Tract 1162.04; Maricopa County; Arizona,renter,453,165
04013217800,Census Tract 2178; Maricopa County; Arizona,pop_total,5861,1017
04013217800,Census Tract 2178; Maricopa County; Arizona,total_pop_r,5861,1017
04013217800,Census Tract 2178; Maricopa County; Arizona,white_nh,4505,1019
04013217800,Census Tract 2178; Maricopa County; Arizona,hispanic,834,437
04013217800,Census Tract 2178; Maricopa County; Arizona,total_occ,2756,296
04013217800,Census Tract 2178; Maricopa County; Arizona,renter,757,198
04013113100,Census Tract 1131; Maricopa County; Arizona,pop_total,6609,620
04013113100,Census Tract 1131; Maricopa County; Arizona,total_pop_r,6609,620
04013113100,Census Tract 1131; Maricopa County; Arizona,white_nh,3680,551
04013113100,Census Tract 1131; Maricopa County; Arizona,hispanic,1231,364
04013113100,Census Tract 1131; Maricopa County; Arizona,total_occ,3295,326
04013113100,Census Tract 1131; Maricopa County; Arizona,renter,3097,341
04013217102,Census Tract 2171.02; Maricopa County; Arizona,pop_total,2917,482
04013217102,Census Tract 2171.02; Maricopa County; Arizona,total_pop_r,2917,482
04013217102,Census Tract 2171.02; Maricopa County; Arizona,white_nh,2391,488
04013217102,Census Tract 2171.02; Maricopa County; Arizona,hispanic,365,180
04013217102,Census Tract 2171.02; Maricopa County; Arizona,total_occ,1391,270
04013217102,Census Tract 2171.02; Maricopa County; Arizona,renter,460,105
04013103606,Census Tract 1036.06; Maricopa County; Arizona,pop_total,4852,1181
04013103606,Census Tract 1036.06; Maricopa County; Arizona,total_pop_r,4852,1181
04013103606,Census Tract 1036.06; Maricopa County; Arizona,white_nh,3328,1032
04013103606,Census Tract 1036.06; Maricopa County; Arizona,hispanic,686,151
04013103606,Census Tract 1036.06; Maricopa County; Arizona,total_occ,1966,276
04013103606,Census Tract 1036.06; Maricopa County; Arizona,renter,326,99
04013319101,Census Tract 3191.01; Maricopa County; Arizona,pop_total,3644,449
04013319101,Census Tract 3191.01; Maricopa County; Arizona,total_pop_r,3644,449
04013319101,Census Tract 3191.01; Maricopa County; Arizona,white_nh,1444,339
04013319101,Census Tract 3191.01; Maricopa County; Arizona,hispanic,914,361
04013319101,Census Tract 3191.01; Maricopa County; Arizona,total_occ,1516,190
04013319101,Census Tract 3191.01; Maricopa County; Arizona,renter,1480,205
04013217900,Census Tract 2179; Maricopa County; Arizona,pop_total,3846,516
04013217900,Census Tract 2179; Maricopa County; Arizona,total_pop_r,3846,516
04013217900,Census Tract 2179; Maricopa County; Arizona,white_nh,2894,404
04013217900,Census Tract 2179; Maricopa County; Arizona,hispanic,442,159
04013217900,Census Tract 2179; Maricopa County; Arizona,total_occ,1803,187
04013217900,Census Tract 2179; Maricopa County; Arizona,renter,761,158
04013115200,Census Tract 1152; Maricopa County; Arizona,pop_total,3545,604
04013115200,Census Tract 1152; Maricopa County; Arizona,total_pop_r,3545,604
04013115200,Census Tract 1152; Maricopa County; Arizona,white_nh,612,254
04013115200,Census Tract 1152; Maricopa County; Arizona,hispanic,2085,547
04013115200,Census Tract 1152; Maricopa County; Arizona,total_occ,907,121
04013115200,Census Tract 1152; Maricopa County; Arizona,renter,684,130
04013980700,Census Tract 9807; Maricopa County; Arizona,pop_total,0,14
04013980700,Census Tract 9807; Maricopa County; Arizona,total_pop_r,0,14
04013980700,Census Tract 9807; Maricopa County; Arizona,white_nh,0,14
04013980700,Census Tract 9807; Maricopa County; Arizona,hispanic,0,14
04013980700,Census Tract 9807; Maricopa County; Arizona,total_occ,0,14
04013980700,Census Tract 9807; Maricopa County; Arizona,renter,0,14
04013319402,Census Tract 3194.02; Maricopa County; Arizona,pop_total,4096,603
04013319402,Census Tract 3194.02; Maricopa County; Arizona,total_pop_r,4096,603
04013319402,Census Tract 3194.02; Maricopa County; Arizona,white_nh,2755,445
04013319402,Census Tract 3194.02; Maricopa County; Arizona,hispanic,651,261
04013319402,Census Tract 3194.02; Maricopa County; Arizona,total_occ,1724,267
04013319402,Census Tract 3194.02; Maricopa County; Arizona,renter,412,226
04013523005,Census Tract 5230.05; Maricopa County; Arizona,pop_total,5251,741
04013523005,Census Tract 5230.05; Maricopa County; Arizona,total_pop_r,5251,741
04013523005,Census Tract 5230.05; Maricopa County; Arizona,white_nh,3736,760
04013523005,Census Tract 5230.05; Maricopa County; Arizona,hispanic,907,337
04013523005,Census Tract 5230.05; Maricopa County; Arizona,total_occ,2067,205
04013523005,Census Tract 5230.05; Maricopa County; Arizona,renter,643,188
04012020101,Census Tract 201.01; La Paz County; Arizona,pop_total,1183,284
04012020101,Census Tract 201.01; La Paz County; Arizona,total_pop_r,1183,284
04012020101,Census Tract 201.01; La Paz County; Arizona,white_nh,852,279
04012020101,Census Tract 201.01; La Paz County; Arizona,hispanic,281,163
04012020101,Census Tract 201.01; La Paz County; Arizona,total_occ,664,169
04012020101,Census Tract 201.01; La Paz County; Arizona,renter,32,36
04015952901,Census Tract 9529.01; Mohave County; Arizona,pop_total,2662,766
04015952901,Census Tract 9529.01; Mohave County; Arizona,total_pop_r,2662,766
04015952901,Census Tract 9529.01; Mohave County; Arizona,white_nh,2277,677
04015952901,Census Tract 9529.01; Mohave County; Arizona,hispanic,267,314
04015952901,Census Tract 9529.01; Mohave County; Arizona,total_occ,1208,371
04015952901,Census Tract 9529.01; Mohave County; Arizona,renter,485,192
04001944301,Census Tract 9443.01; Apache County; Arizona,pop_total,2908,378
04001944301,Census Tract 9443.01; Apache County; Arizona,total_pop_r,2908,378
04001944301,Census Tract 9443.01; Apache County; Arizona,white_nh,35,27
04001944301,Census Tract 9443.01; Apache County; Arizona,hispanic,14,16
04001944301,Census Tract 9443.01; Apache County; Arizona,total_occ,1086,85
04001944301,Census Tract 9443.01; Apache County; Arizona,renter,202,57
04001944302,Census Tract 9443.02; Apache County; Arizona,pop_total,2710,332
04001944302,Census Tract 9443.02; Apache County; Arizona,total_pop_r,2710,332
04001944302,Census Tract 9443.02; Apache County; Arizona,white_nh,0,14
04001944302,Census Tract 9443.02; Apache County; Arizona,hispanic,3,5
04001944302,Census Tract 9443.02; Apache County; Arizona,total_occ,857,90
04001944302,Census Tract 9443.02; Apache County; Arizona,renter,124,64
04027011119,Census Tract 111.19; Yuma County; Arizona,pop_total,1808,321
04027011119,Census Tract 111.19; Yuma County; Arizona,total_pop_r,1808,321
04027011119,Census Tract 111.19; Yuma County; Arizona,white_nh,1431,300
04027011119,Census Tract 111.19; Yuma County; Arizona,hispanic,285,134
04027011119,Census Tract 111.19; Yuma County; Arizona,total_occ,933,171
04027011119,Census Tract 111.19; Yuma County; Arizona,renter,126,79
04027011117,Census Tract 111.17; Yuma County; Arizona,pop_total,3923,570
04027011117,Census Tract 111.17; Yuma County; Arizona,total_pop_r,3923,570
04027011117,Census Tract 111.17; Yuma County; Arizona,white_nh,1068,419
04027011117,Census Tract 111.17; Yuma County; Arizona,hispanic,2664,606
04027011117,Census Tract 111.17; Yuma County; Arizona,total_occ,1485,263
04027011117,Census Tract 111.17; Yuma County; Arizona,renter,195,88
04025000208,Census Tract 2.08; Yavapai County; Arizona,pop_total,1622,238
04025000208,Census Tract 2.08; Yavapai County; Arizona,total_pop_r,1622,238
04025000208,Census Tract 2.08; Yavapai County; Arizona,white_nh,991,277
04025000208,Census Tract 2.08; Yavapai County; Arizona,hispanic,571,276
04025000208,Census Tract 2.08; Yavapai County; Arizona,total_occ,619,62
04025000208,Census Tract 2.08; Yavapai County; Arizona,renter,168,63
04025001502,Census Tract 15.02; Yavapai County; Arizona,pop_total,4126,657
04025001502,Census Tract 15.02; Yavapai County; Arizona,total_pop_r,4126,657
04025001502,Census Tract 15.02; Yavapai County; Arizona,white_nh,3244,578
04025001502,Census Tract 15.02; Yavapai County; Arizona,hispanic,650,497
04025001502,Census Tract 15.02; Yavapai County; Arizona,total_occ,1939,325
04025001502,Census Tract 15.02; Yavapai County; Arizona,renter,308,166
04025000615,Census Tract 6.15; Yavapai County; Arizona,pop_total,4954,446
04025000615,Census Tract 6.15; Yavapai County; Arizona,total_pop_r,4954,446
04025000615,Census Tract 6.15; Yavapai County; Arizona,white_nh,3627,495
04025000615,Census Tract 6.15; Yavapai County; Arizona,hispanic,1080,369
04025000615,Census Tract 6.15; Yavapai County; Arizona,total_occ,2151,182
04025000615,Census Tract 6.15; Yavapai County; Arizona,renter,980,221
04025000701,Census Tract 7.01; Yavapai County; Arizona,pop_total,2130,346
04025000701,Census Tract 7.01; Yavapai County; Arizona,total_pop_r,2130,346
04025000701,Census Tract 7.01; Yavapai County; Arizona,white_nh,1837,305
04025000701,Census Tract 7.01; Yavapai County; Arizona,hispanic,120,71
04025000701,Census Tract 7.01; Yavapai County; Arizona,total_occ,1103,182
04025000701,Census Tract 7.01; Yavapai County; Arizona,renter,134,77
04025001003,Census Tract 10.03; Yavapai County; Arizona,pop_total,1250,274
04025001003,Census Tract 10.03; Yavapai County; Arizona,total_pop_r,1250,274
04025001003,Census Tract 10.03; Yavapai County; Arizona,white_nh,911,168
04025001003,Census Tract 10.03; Yavapai County; Arizona,hispanic,289,217
04025001003,Census Tract 10.03; Yavapai County; Arizona,total_occ,803,215
04025001003,Census Tract 10.03; Yavapai County; Arizona,renter,399,215
04015954802,Census Tract 9548.02; Mohave County; Arizona,pop_total,5039,510
04015954802,Census Tract 9548.02; Mohave County; Arizona,total_pop_r,5039,510
04015954802,Census Tract 9548.02; Mohave County; Arizona,white_nh,3123,459
04015954802,Census Tract 9548.02; Mohave County; Arizona,hispanic,1129,232
04015954802,Census Tract 9548.02; Mohave County; Arizona,total_occ,1572,238
04015954802,Census Tract 9548.02; Mohave County; Arizona,renter,146,119
04015953901,Census Tract 9539.01; Mohave County; Arizona,pop_total,4316,432
04015953901,Census Tract 9539.01; Mohave County; Arizona,total_pop_r,4316,432
04015953901,Census Tract 9539.01; Mohave County; Arizona,white_nh,3197,513
04015953901,Census Tract 9539.01; Mohave County; Arizona,hispanic,709,350
04015953901,Census Tract 9539.01; Mohave County; Arizona,total_occ,2128,278
04015953901,Census Tract 9539.01; Mohave County; Arizona,renter,810,261
04015955001,Census Tract 9550.01; Mohave County; Arizona,pop_total,2254,485
04015955001,Census Tract 9550.01; Mohave County; Arizona,total_pop_r,2254,485
04015955001,Census Tract 9550.01; Mohave County; Arizona,white_nh,1779,492
04015955001,Census Tract 9550.01; Mohave County; Arizona,hispanic,436,139
04015955001,Census Tract 9550.01; Mohave County; Arizona,total_occ,946,158
04015955001,Census Tract 9550.01; Mohave County; Arizona,renter,143,85
04019980400,Census Tract 9804; Pima County; Arizona,pop_total,1810,98
04019980400,Census Tract 9804; Pima County; Arizona,total_pop_r,1810,98
04019980400,Census Tract 9804; Pima County; Arizona,white_nh,463,139
04019980400,Census Tract 9804; Pima County; Arizona,hispanic,889,190
04019980400,Census Tract 9804; Pima County; Arizona,total_occ,0,14
04019980400,Census Tract 9804; Pima County; Arizona,renter,0,14
04013422660,Census Tract 4226.60; Maricopa County; Arizona,pop_total,5332,602
04013422660,Census Tract 4226.60; Maricopa County; Arizona,total_pop_r,5332,602
04013422660,Census Tract 4226.60; Maricopa County; Arizona,white_nh,3396,479
04013422660,Census Tract 4226.60; Maricopa County; Arizona,hispanic,962,354
04013422660,Census Tract 4226.60; Maricopa County; Arizona,total_occ,2097,359
04013422660,Census Tract 4226.60; Maricopa County; Arizona,renter,798,405
04013422651,Census Tract 4226.51; Maricopa County; Arizona,pop_total,5054,567
04013422651,Census Tract 4226.51; Maricopa County; Arizona,total_pop_r,5054,567
04013422651,Census Tract 4226.51; Maricopa County; Arizona,white_nh,3482,458
04013422651,Census Tract 4226.51; Maricopa County; Arizona,hispanic,654,244
04013422651,Census Tract 4226.51; Maricopa County; Arizona,total_occ,1390,97
04013422651,Census Tract 4226.51; Maricopa County; Arizona,renter,235,124
04005000302,Census Tract 3.02; Coconino County; Arizona,pop_total,2710,551
04005000302,Census Tract 3.02; Coconino County; Arizona,total_pop_r,2710,551
04005000302,Census Tract 3.02; Coconino County; Arizona,white_nh,662,287
04005000302,Census Tract 3.02; Coconino County; Arizona,hispanic,1638,386
04005000302,Census Tract 3.02; Coconino County; Arizona,total_occ,1223,257
04005000302,Census Tract 3.02; Coconino County; Arizona,renter,900,243
04013816003,Census Tract 8160.03; Maricopa County; Arizona,pop_total,3139,740
04013816003,Census Tract 8160.03; Maricopa County; Arizona,total_pop_r,3139,740
04013816003,Census Tract 8160.03; Maricopa County; Arizona,white_nh,1936,479
04013816003,Census Tract 8160.03; Maricopa County; Arizona,hispanic,257,143
04013816003,Census Tract 8160.03; Maricopa County; Arizona,total_occ,763,96
04013816003,Census Tract 8160.03; Maricopa County; Arizona,renter,50,42
04013116616,Census Tract 1166.16; Maricopa County; Arizona,pop_total,5103,871
04013116616,Census Tract 1166.16; Maricopa County; Arizona,total_pop_r,5103,871
04013116616,Census Tract 1166.16; Maricopa County; Arizona,white_nh,809,328
04013116616,Census Tract 1166.16; Maricopa County; Arizona,hispanic,2044,623
04013116616,Census Tract 1166.16; Maricopa County; Arizona,total_occ,1460,249
04013116616,Census Tract 1166.16; Maricopa County; Arizona,renter,449,162
04013116615,Census Tract 1166.15; Maricopa County; Arizona,pop_total,4005,693
04013116615,Census Tract 1166.15; Maricopa County; Arizona,total_pop_r,4005,693
04013116615,Census Tract 1166.15; Maricopa County; Arizona,white_nh,626,310
04013116615,Census Tract 1166.15; Maricopa County; Arizona,hispanic,2803,624
04013116615,Census Tract 1166.15; Maricopa County; Arizona,total_occ,1175,175
04013116615,Census Tract 1166.15; Maricopa County; Arizona,renter,561,189
04013061064,Census Tract 610.64; Maricopa County; Arizona,pop_total,3169,457
04013061064,Census Tract 610.64; Maricopa County; Arizona,total_pop_r,3169,457
04013061064,Census Tract 610.64; Maricopa County; Arizona,white_nh,1536,440
04013061064,Census Tract 610.64; Maricopa County; Arizona,hispanic,1023,301
04013061064,Census Tract 610.64; Maricopa County; Arizona,total_occ,1144,171
04013061064,Census Tract 610.64; Maricopa County; Arizona,renter,497,160
04013816301,Census Tract 8163.01; Maricopa County; Arizona,pop_total,2840,312
04013816301,Census Tract 8163.01; Maricopa County; Arizona,total_pop_r,2840,312
04013816301,Census Tract 8163.01; Maricopa County; Arizona,white_nh,2678,302
04013816301,Census Tract 8163.01; Maricopa County; Arizona,hispanic,96,49
04013816301,Census Tract 8163.01; Maricopa County; Arizona,total_occ,1752,217
04013816301,Census Tract 8163.01; Maricopa County; Arizona,renter,48,38
04013812801,Census Tract 8128.01; Maricopa County; Arizona,pop_total,3240,523
04013812801,Census Tract 8128.01; Maricopa County; Arizona,total_pop_r,3240,523
04013812801,Census Tract 8128.01; Maricopa County; Arizona,white_nh,1435,214
04013812801,Census Tract 8128.01; Maricopa County; Arizona,hispanic,472,92
04013812801,Census Tract 8128.01; Maricopa County; Arizona,total_occ,1042,219
04013812801,Census Tract 8128.01; Maricopa County; Arizona,renter,55,48
04013112524,Census Tract 1125.24; Maricopa County; Arizona,pop_total,5214,1303
04013112524,Census Tract 1125.24; Maricopa County; Arizona,total_pop_r,5214,1303
04013112524,Census Tract 1125.24; Maricopa County; Arizona,white_nh,681,349
04013112524,Census Tract 1125.24; Maricopa County; Arizona,hispanic,2033,902
04013112524,Census Tract 1125.24; Maricopa County; Arizona,total_occ,2151,462
04013112524,Census Tract 1125.24; Maricopa County; Arizona,renter,1659,379
04013814802,Census Tract 8148.02; Maricopa County; Arizona,pop_total,6108,677
04013814802,Census Tract 8148.02; Maricopa County; Arizona,total_pop_r,6108,677
04013814802,Census Tract 8148.02; Maricopa County; Arizona,white_nh,4087,600
04013814802,Census Tract 8148.02; Maricopa County; Arizona,hispanic,962,393
04013814802,Census Tract 8148.02; Maricopa County; Arizona,total_occ,2032,174
04013814802,Census Tract 8148.02; Maricopa County; Arizona,renter,893,255
04013610902,Census Tract 6109.02; Maricopa County; Arizona,pop_total,4093,385
04013610902,Census Tract 6109.02; Maricopa County; Arizona,total_pop_r,4093,385
04013610902,Census Tract 6109.02; Maricopa County; Arizona,white_nh,2911,313
04013610902,Census Tract 6109.02; Maricopa County; Arizona,hispanic,373,177
04013610902,Census Tract 6109.02; Maricopa County; Arizona,total_occ,1596,96
04013610902,Census Tract 6109.02; Maricopa County; Arizona,renter,182,75
04019004432,Census Tract 44.32; Pima County; Arizona,pop_total,3162,537
04019004432,Census Tract 44.32; Pima County; Arizona,total_pop_r,3162,537
04019004432,Census Tract 44.32; Pima County; Arizona,white_nh,1199,403
04019004432,Census Tract 44.32; Pima County; Arizona,hispanic,1592,402
04019004432,Census Tract 44.32; Pima County; Arizona,total_occ,1483,220
04019004432,Census Tract 44.32; Pima County; Arizona,renter,1182,225
04019004079,Census Tract 40.79; Pima County; Arizona,pop_total,2560,280
04019004079,Census Tract 40.79; Pima County; Arizona,total_pop_r,2560,280
04019004079,Census Tract 40.79; Pima County; Arizona,white_nh,1892,264
04019004079,Census Tract 40.79; Pima County; Arizona,hispanic,340,195
04019004079,Census Tract 40.79; Pima County; Arizona,total_occ,1300,114
04019004079,Census Tract 40.79; Pima County; Arizona,renter,502,135
04013816904,Census Tract 8169.04; Maricopa County; Arizona,pop_total,4444,430
04013816904,Census Tract 8169.04; Maricopa County; Arizona,total_pop_r,4444,430
04013816904,Census Tract 8169.04; Maricopa County; Arizona,white_nh,3487,510
04013816904,Census Tract 8169.04; Maricopa County; Arizona,hispanic,676,182
04013816904,Census Tract 8169.04; Maricopa County; Arizona,total_occ,1386,126
04013816904,Census Tract 8169.04; Maricopa County; Arizona,renter,8,15
04013815202,Census Tract 8152.02; Maricopa County; Arizona,pop_total,3404,329
04013815202,Census Tract 8152.02; Maricopa County; Arizona,total_pop_r,3404,329
04013815202,Census Tract 8152.02; Maricopa County; Arizona,white_nh,1856,323
04013815202,Census Tract 8152.02; Maricopa County; Arizona,hispanic,852,255
04013815202,Census Tract 8152.02; Maricopa County; Arizona,total_occ,1450,124
04013815202,Census Tract 8152.02; Maricopa County; Arizona,renter,768,209
04013061048,Census Tract 610.48; Maricopa County; Arizona,pop_total,4133,772
04013061048,Census Tract 610.48; Maricopa County; Arizona,total_pop_r,4133,772
04013061048,Census Tract 610.48; Maricopa County; Arizona,white_nh,2578,534
04013061048,Census Tract 610.48; Maricopa County; Arizona,hispanic,742,474
04013061048,Census Tract 610.48; Maricopa County; Arizona,total_occ,1460,260
04013061048,Census Tract 610.48; Maricopa County; Arizona,renter,329,194
04013817103,Census Tract 8171.03; Maricopa County; Arizona,pop_total,5828,790
04013817103,Census Tract 8171.03; Maricopa County; Arizona,total_pop_r,5828,790
04013817103,Census Tract 8171.03; Maricopa County; Arizona,white_nh,3040,539
04013817103,Census Tract 8171.03; Maricopa County; Arizona,hispanic,1379,603
04013817103,Census Tract 8171.03; Maricopa County; Arizona,total_occ,1864,209
04013817103,Census Tract 8171.03; Maricopa County; Arizona,renter,276,150
04013061063,Census Tract 610.63; Maricopa County; Arizona,pop_total,1503,164
04013061063,Census Tract 610.63; Maricopa County; Arizona,total_pop_r,1503,164
04013061063,Census Tract 610.63; Maricopa County; Arizona,white_nh,562,143
04013061063,Census Tract 610.63; Maricopa County; Arizona,hispanic,830,145
